date,position,song,artist,popularity,duration_ms,album_type,total_tracks,is_explicit,album_cover_url
09-07-2024,11,Still With You,Jung Kook,86,239905,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273a7f42c375578df426b37638d
09-07-2024,12,OMG,NewJeans,92,212253,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b273d70036292d54f29e8b68ec01
09-07-2024,13,Take Two,BTS,96,229953,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2738a701e76e8845928f6cd81c8
09-07-2024,14,"Steal The Show - From ""Elemental""",Lauv,77,191779,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27322bbb2bd9c0d6bec5057d535
09-07-2024,15,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],Jung Kook & BTS,87,201391,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273ef57183066d6cac0cabb85c6
09-07-2024,16,"Eve, Psyche & The Bluebeard’s wife",LE SSERAFIM,86,185538,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b273d71fd77b89d08bc1bda219c7
09-07-2024,17,I AM,IVE,89,183853,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b27325ef3cec1eceefd4db2f91c8
09-07-2024,18,アイドル,YOASOBI,92,213233,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273b7d6ca50bf766ad72226290c
09-07-2024,19,Queencard,(G)I-DLE,90,161240,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b27382dd2427e6d302711b1b9616
09-07-2024,20,Ditto,NewJeans,89,185506,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273edf5b257be1d6593e81bb45f
09-07-2024,21,Spicy,aespa,85,197040,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b27304878afb19613a94d37b29ce
09-07-2024,22,Hype Boy,NewJeans,87,179026,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b2739d28fd01859073a3ae6ea209
09-07-2024,23,"Angel Pt. 2 (feat. Jimin of BTS, Charlie Puth and Muni Long)",Fast & Furious: The Fast Saga & Jimin & BTS,75,176454,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b273be4afaf12bdbcfd17d95f22b
09-07-2024,24,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM,89,182148,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b273d71fd77b89d08bc1bda219c7
09-07-2024,25,My You,Jung Kook,83,165070,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2733c036f2042fc3567248c116d
09-07-2024,26,Grain of Sand,Lim Young Woong,66,220309,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273111a6e9b713b646443c5c222
09-07-2024,27,London Boy,Lim Young Woong,66,244500,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2732d2009b6cad53ddacad11334
09-07-2024,28,Attention,NewJeans,85,180066,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b2739d28fd01859073a3ae6ea209
09-07-2024,29,Travel Again (Feat. Cautious Clay),Beenzino,52,257066,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b273ec4d37775e78943aa8bfe275
09-07-2024,30,SOS,KANGDANIEL,72,191826,single,5,FALSE,https://i.scdn.co/image/ab67616d0000b273ebeb309fccee27f14e2e5aa9
09-07-2024,31,Polaroid,Lim Young Woong,65,206400,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2732d2009b6cad53ddacad11334
09-07-2024,32,Kitsch,IVE,80,195440,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b27325ef3cec1eceefd4db2f91c8
09-07-2024,33,People Pt.2 (feat. IU),Agust D,78,213995,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b273fa9247b68471b82d2125651e
09-07-2024,34,Christmas Tree,V,83,209946,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2738764ebc69bd91a01cc3948a2
09-07-2024,35,vampire,Olivia Rodrigo,95,219724,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2731e5e75dc1d878a0007cb6525
09-07-2024,36,Promise,Jimin,77,151011,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27321d21c44fa7a2495c37ce088
09-07-2024,37,If We Ever Meet Again,Lim Young Woong,62,274386,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa
09-07-2024,38,VIBE (feat. Jimin of BTS),TAEYANG,72,175775,album,6,FALSE,https://i.scdn.co/image/ab67616d0000b27346313223adf2b6d726388328
09-07-2024,39,Cupid - Twin Ver.,FIFTY FIFTY,99,174253,single,3,FALSE,https://i.scdn.co/image/ab67616d0000b27337c0b3670236c067c8e8bbcb
09-07-2024,40,Haegeum,Agust D,89,168926,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b273fa9247b68471b82d2125651e
09-07-2024,41,Roller Coaster,NMIXX,69,179373,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27389eb0434891ac969895cbba8
09-07-2024,42,Monet,Beenzino,50,158520,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b273ec4d37775e78943aa8bfe275
09-07-2024,43,Super,SEVENTEEN,88,200386,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b27380e31ba0c05187e6310ef264
09-07-2024,44,Cruel Summer,Taylor Swift,98,178426,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
09-07-2024,45,Stay Alive (Prod. SUGA of BTS),Jung Kook,82,210928,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2738916a2bb404bed6755f2bbbd
09-07-2024,46,Like Crazy (Deep House Remix),Jimin,71,180719,single,5,FALSE,https://i.scdn.co/image/ab67616d0000b273f9638e7ed5b7d42e9c514195
09-07-2024,47,990 (Feat. Kim Ximya),Beenzino,50,213613,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b273ec4d37775e78943aa8bfe275
09-07-2024,48,Lilith (feat. SUGA of BTS) (Diablo IV Anthem),Halsey & SUGA,87,180933,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273f19310c007c0fad365b0542e
09-07-2024,49,Coca Cola Red (Feat. oygli),Beenzino,49,200253,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b273ec4d37775e78943aa8bfe275
09-07-2024,50,Cupid,FIFTY FIFTY,87,174253,single,3,FALSE,https://i.scdn.co/image/ab67616d0000b27337c0b3670236c067c8e8bbcb
10-07-2024,1,Like Crazy,Jimin,96,212241,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
10-07-2024,2,Super Shy,NewJeans,81,154666,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2733d98a0ae7c78a3a9babaf8af
10-07-2024,3,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)",Fast & Furious: The Fast Saga & Jimin & BTS,90,175802,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b273445afb6341d2685b959251cc
10-07-2024,4,New Jeans,NewJeans,79,108986,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2733d98a0ae7c78a3a9babaf8af
10-07-2024,5,Like Crazy (English Version),Jimin,87,212253,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
10-07-2024,6,Set Me Free Pt.2,Jimin,85,200929,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2734f4ec2c2a865569bd4a067a4
10-07-2024,7,Face-off,Jimin,82,229627,single,6,TRUE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
10-07-2024,8,Alone,Jimin,81,211250,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
10-07-2024,9,Interlude : Dive,Jimin,78,130996,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
10-07-2024,10,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,88,154486,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b27335d2e0ed94a934f2cc46fa49
10-07-2024,11,"Steal The Show - From ""Elemental""",Lauv,77,191779,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27322bbb2bd9c0d6bec5057d535
10-07-2024,12,Still With You,Jung Kook,87,239905,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273a7f42c375578df426b37638d
10-07-2024,13,"Eve, Psyche & The Bluebeard’s wife",LE SSERAFIM,86,185538,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b273d71fd77b89d08bc1bda219c7
10-07-2024,14,OMG,NewJeans,92,212253,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b273d70036292d54f29e8b68ec01
10-07-2024,15,Take Two,BTS,95,229953,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2738a701e76e8845928f6cd81c8
10-07-2024,16,Queencard,(G)I-DLE,90,161240,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b27382dd2427e6d302711b1b9616
10-07-2024,17,I AM,IVE,89,183853,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b27325ef3cec1eceefd4db2f91c8
10-07-2024,18,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],Jung Kook & BTS,87,201391,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273ef57183066d6cac0cabb85c6
10-07-2024,19,Ditto,NewJeans,89,185506,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273edf5b257be1d6593e81bb45f
10-07-2024,20,アイドル,YOASOBI,91,213233,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273b7d6ca50bf766ad72226290c
10-07-2024,21,Spicy,aespa,85,197040,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b27304878afb19613a94d37b29ce
10-07-2024,22,Hype Boy,NewJeans,87,179026,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b2739d28fd01859073a3ae6ea209
10-07-2024,23,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM,89,182148,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b273d71fd77b89d08bc1bda219c7
10-07-2024,24,Grain of Sand,Lim Young Woong,67,220309,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273111a6e9b713b646443c5c222
10-07-2024,25,My You,Jung Kook,84,165070,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2733c036f2042fc3567248c116d
10-07-2024,26,London Boy,Lim Young Woong,66,244500,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2732d2009b6cad53ddacad11334
10-07-2024,27,"Angel Pt. 2 (feat. Jimin of BTS, Charlie Puth and Muni Long)",Fast & Furious: The Fast Saga & Jimin & BTS,75,176454,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b273be4afaf12bdbcfd17d95f22b
10-07-2024,28,Polaroid,Lim Young Woong,65,206400,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2732d2009b6cad53ddacad11334
10-07-2024,29,Attention,NewJeans,85,180066,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b2739d28fd01859073a3ae6ea209
10-07-2024,30,Kitsch,IVE,80,195440,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b27325ef3cec1eceefd4db2f91c8
10-07-2024,31,SOS,KANGDANIEL,72,191826,single,5,FALSE,https://i.scdn.co/image/ab67616d0000b273127cb87a667f63745a1e8ff2
10-07-2024,32,People Pt.2 (feat. IU),Agust D,77,213995,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b273fa9247b68471b82d2125651e
10-07-2024,33,Travel Again (Feat. Cautious Clay),Beenzino,54,257066,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b273ec4d37775e78943aa8bfe275
10-07-2024,34,If We Ever Meet Again,Lim Young Woong,62,274386,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa
10-07-2024,35,Christmas Tree,V,83,209946,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2738764ebc69bd91a01cc3948a2
10-07-2024,36,Cupid - Twin Ver.,FIFTY FIFTY,98,174253,single,3,FALSE,https://i.scdn.co/image/ab67616d0000b27337c0b3670236c067c8e8bbcb
10-07-2024,37,Super,SEVENTEEN,88,200386,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b27380e31ba0c05187e6310ef264
10-07-2024,38,vampire,Olivia Rodrigo,96,219724,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2731e5e75dc1d878a0007cb6525
10-07-2024,39,Haegeum,Agust D,89,168926,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b273fa9247b68471b82d2125651e
10-07-2024,40,Roller Coaster,NMIXX,72,179373,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27389eb0434891ac969895cbba8
10-07-2024,41,Lilith (feat. SUGA of BTS) (Diablo IV Anthem),Halsey & SUGA,86,180933,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273f19310c007c0fad365b0542e
10-07-2024,42,Cupid,FIFTY FIFTY,87,174253,single,3,FALSE,https://i.scdn.co/image/ab67616d0000b27337c0b3670236c067c8e8bbcb
10-07-2024,43,Rainbow,Lim Young Woong,60,196400,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa
10-07-2024,44,Stay Alive (Prod. SUGA of BTS),Jung Kook,82,210928,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2738916a2bb404bed6755f2bbbd
10-07-2024,45,"Our Blues, Our Life",Lim Young Woong,60,207386,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa
10-07-2024,46,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,89,157560,album,17,FALSE,https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02
10-07-2024,47,Promise,Jimin,77,151011,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27321d21c44fa7a2495c37ce088
10-07-2024,48,Monet,Beenzino,52,158520,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b273ec4d37775e78943aa8bfe275
10-07-2024,49,VIBE (feat. Jimin of BTS),TAEYANG,72,175775,album,6,FALSE,https://i.scdn.co/image/ab67616d0000b27346313223adf2b6d726388328
10-07-2024,50,Cruel Summer,Taylor Swift,99,178426,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
11-07-2024,1,Like Crazy,Jimin,96,212241,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
11-07-2024,2,Super Shy,NewJeans,84,154666,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2733d98a0ae7c78a3a9babaf8af
11-07-2024,3,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)",Fast & Furious: The Fast Saga & Jimin & BTS,90,175802,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b273445afb6341d2685b959251cc
11-07-2024,4,Like Crazy (English Version),Jimin,87,212253,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
11-07-2024,5,Set Me Free Pt.2,Jimin,85,200929,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2734f4ec2c2a865569bd4a067a4
11-07-2024,6,New Jeans,NewJeans,81,108986,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2733d98a0ae7c78a3a9babaf8af
11-07-2024,7,Face-off,Jimin,82,229627,single,6,TRUE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
11-07-2024,8,Alone,Jimin,81,211250,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
11-07-2024,9,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,88,154486,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b27335d2e0ed94a934f2cc46fa49
11-07-2024,10,"Steal The Show - From ""Elemental""",Lauv,77,191779,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27322bbb2bd9c0d6bec5057d535
11-07-2024,11,Interlude : Dive,Jimin,78,130996,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
11-07-2024,12,Still With You,Jung Kook,88,239905,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273a7f42c375578df426b37638d
11-07-2024,13,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],Jung Kook & BTS,87,201391,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273ef57183066d6cac0cabb85c6
11-07-2024,14,Take Two,BTS,95,229953,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2738a701e76e8845928f6cd81c8
11-07-2024,15,"Eve, Psyche & The Bluebeard’s wife",LE SSERAFIM,86,185538,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b273d71fd77b89d08bc1bda219c7
11-07-2024,16,OMG,NewJeans,92,212253,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b273d70036292d54f29e8b68ec01
11-07-2024,17,I AM,IVE,89,183853,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b27325ef3cec1eceefd4db2f91c8
11-07-2024,18,Queencard,(G)I-DLE,90,161240,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b27382dd2427e6d302711b1b9616
11-07-2024,19,Ditto,NewJeans,89,185506,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273edf5b257be1d6593e81bb45f
11-07-2024,20,アイドル,YOASOBI,92,213233,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273b7d6ca50bf766ad72226290c
11-07-2024,21,Spicy,aespa,85,197040,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b27304878afb19613a94d37b29ce
11-07-2024,22,Grain of Sand,Lim Young Woong,67,220309,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273111a6e9b713b646443c5c222
11-07-2024,23,My You,Jung Kook,85,165070,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2733c036f2042fc3567248c116d
11-07-2024,24,Hype Boy,NewJeans,87,179026,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b2739d28fd01859073a3ae6ea209
11-07-2024,25,London Boy,Lim Young Woong,66,244500,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2732d2009b6cad53ddacad11334
11-07-2024,26,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM,89,182148,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b273d71fd77b89d08bc1bda219c7
11-07-2024,27,"Angel Pt. 2 (feat. Jimin of BTS, Charlie Puth and Muni Long)",Fast & Furious: The Fast Saga & Jimin & BTS,75,176454,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b273be4afaf12bdbcfd17d95f22b
11-07-2024,28,Polaroid,Lim Young Woong,65,206400,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2732d2009b6cad53ddacad11334
11-07-2024,29,SOS,KANGDANIEL,72,191826,single,5,FALSE,https://i.scdn.co/image/ab67616d0000b273127cb87a667f63745a1e8ff2
11-07-2024,30,Attention,NewJeans,85,180066,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b2739d28fd01859073a3ae6ea209
11-07-2024,31,If We Ever Meet Again,Lim Young Woong,62,274386,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa
11-07-2024,32,People Pt.2 (feat. IU),Agust D,77,213995,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b273fa9247b68471b82d2125651e
11-07-2024,33,Kitsch,IVE,80,195440,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b27325ef3cec1eceefd4db2f91c8
11-07-2024,34,Stay Alive (Prod. SUGA of BTS),Jung Kook,82,210928,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2738916a2bb404bed6755f2bbbd
11-07-2024,35,Travel Again (Feat. Cautious Clay),Beenzino,54,257066,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b273ec4d37775e78943aa8bfe275
11-07-2024,36,Christmas Tree,V,83,209946,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2738764ebc69bd91a01cc3948a2
11-07-2024,37,Rainbow,Lim Young Woong,60,196400,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa
11-07-2024,38,vampire,Olivia Rodrigo,96,219724,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2731e5e75dc1d878a0007cb6525
11-07-2024,39,Lilith (feat. SUGA of BTS) (Diablo IV Anthem),Halsey & SUGA,86,180933,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273f19310c007c0fad365b0542e
11-07-2024,40,Roller Coaster,NMIXX,73,179373,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27389eb0434891ac969895cbba8
11-07-2024,41,VIBE (feat. Jimin of BTS),TAEYANG,72,175775,album,6,FALSE,https://i.scdn.co/image/ab67616d0000b27346313223adf2b6d726388328
11-07-2024,42,Cupid - Twin Ver.,FIFTY FIFTY,98,174253,single,3,FALSE,https://i.scdn.co/image/ab67616d0000b27337c0b3670236c067c8e8bbcb
11-07-2024,43,"Our Blues, Our Life",Lim Young Woong,60,207386,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa
11-07-2024,44,Haegeum,Agust D,89,168926,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b273fa9247b68471b82d2125651e
11-07-2024,45,Super,SEVENTEEN,88,200386,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b27380e31ba0c05187e6310ef264
11-07-2024,46,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,89,157560,album,17,FALSE,https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02
11-07-2024,47,A bientot,Lim Young Woong,59,256372,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa
11-07-2024,48,Cruel Summer,Taylor Swift,99,178426,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
11-07-2024,49,Cupid,FIFTY FIFTY,87,174253,single,3,FALSE,https://i.scdn.co/image/ab67616d0000b27337c0b3670236c067c8e8bbcb
11-07-2024,50,Monet,Beenzino,53,158520,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b273ec4d37775e78943aa8bfe275
12-07-2024,1,Like Crazy,Jimin,96,212241,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
12-07-2024,2,Super Shy,NewJeans,86,154666,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2733d98a0ae7c78a3a9babaf8af
12-07-2024,3,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)",Fast & Furious: The Fast Saga & Jimin & BTS,90,175802,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b273445afb6341d2685b959251cc
12-07-2024,4,Like Crazy (English Version),Jimin,87,212253,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
12-07-2024,5,Set Me Free Pt.2,Jimin,85,200929,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2734f4ec2c2a865569bd4a067a4
12-07-2024,6,New Jeans,NewJeans,83,108986,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2733d98a0ae7c78a3a9babaf8af
12-07-2024,7,Face-off,Jimin,82,229627,single,6,TRUE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
12-07-2024,8,Alone,Jimin,81,211250,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
12-07-2024,9,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,88,154486,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b27335d2e0ed94a934f2cc46fa49
12-07-2024,10,"Steal The Show - From ""Elemental""",Lauv,77,191779,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27322bbb2bd9c0d6bec5057d535
12-07-2024,11,Interlude : Dive,Jimin,78,130996,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
12-07-2024,12,Still With You,Jung Kook,88,239905,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273a7f42c375578df426b37638d
12-07-2024,13,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],Jung Kook & BTS,87,201391,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273ef57183066d6cac0cabb85c6
12-07-2024,14,Take Two,BTS,95,229953,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2738a701e76e8845928f6cd81c8
12-07-2024,15,OMG,NewJeans,92,212253,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b273d70036292d54f29e8b68ec01
12-07-2024,16,"Eve, Psyche & The Bluebeard’s wife",LE SSERAFIM,86,185538,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b273d71fd77b89d08bc1bda219c7
12-07-2024,17,I AM,IVE,89,183853,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b27325ef3cec1eceefd4db2f91c8
12-07-2024,18,Queencard,(G)I-DLE,90,161240,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b27382dd2427e6d302711b1b9616
12-07-2024,19,アイドル,YOASOBI,91,213233,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273b7d6ca50bf766ad72226290c
12-07-2024,20,Ditto,NewJeans,89,185506,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273edf5b257be1d6593e81bb45f
12-07-2024,21,Spicy,aespa,85,197040,single,6,FALSE,https://i.scdn.co/image/ab67616d0000b27304878afb19613a94d37b29ce
12-07-2024,22,Hype Boy,NewJeans,87,179026,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b2739d28fd01859073a3ae6ea209
12-07-2024,23,Grain of Sand,Lim Young Woong,67,220309,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273111a6e9b713b646443c5c222
12-07-2024,24,My You,Jung Kook,85,165070,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2733c036f2042fc3567248c116d
12-07-2024,25,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM,89,182148,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b273d71fd77b89d08bc1bda219c7
12-07-2024,26,"Angel Pt. 2 (feat. Jimin of BTS, Charlie Puth and Muni Long)",Fast & Furious: The Fast Saga & Jimin & BTS,75,176454,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b273be4afaf12bdbcfd17d95f22b
12-07-2024,27,London Boy,Lim Young Woong,66,244500,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2732d2009b6cad53ddacad11334
12-07-2024,28,SOS,KANGDANIEL,72,191826,single,5,FALSE,https://i.scdn.co/image/ab67616d0000b273127cb87a667f63745a1e8ff2
12-07-2024,29,Polaroid,Lim Young Woong,65,206400,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2732d2009b6cad53ddacad11334
12-07-2024,30,Attention,NewJeans,85,180066,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b2739d28fd01859073a3ae6ea209
12-07-2024,31,People Pt.2 (feat. IU),Agust D,77,213995,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b273fa9247b68471b82d2125651e
12-07-2024,32,VIBE (feat. Jimin of BTS),TAEYANG,72,175775,album,6,FALSE,https://i.scdn.co/image/ab67616d0000b27346313223adf2b6d726388328
12-07-2024,33,Kitsch,IVE,80,195440,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b27325ef3cec1eceefd4db2f91c8
12-07-2024,34,If We Ever Meet Again,Lim Young Woong,62,274386,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa
12-07-2024,35,Travel Again (Feat. Cautious Clay),Beenzino,55,257066,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b273ec4d37775e78943aa8bfe275
12-07-2024,36,Christmas Tree,V,83,209946,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2738764ebc69bd91a01cc3948a2
